[SYS] 2026/09/06 - 17:40:03 | initializing token encoders 
[SYS] 2026/09/06 - 17:40:03 | token encoders initialized 
[SYS] 2026/09/06 - 17:40:03 | SQL_DSN not set, using SQLite as database 
[SYS] 2026/09/06 - 17:40:03 | database migration started 
[SYS] 2026/09/06 - 17:40:04 | system is already initialized at: 2026-09-06 12:54:27 +0800 CST 
[SYS] 2026/09/06 - 17:40:04 | REDIS_CONN_STRING not set, Redis is not enabled 
[SYS] 2026/09/06 - 17:40:04 | i18n initialized with languages: zh-CN, zh-TW, en 
[SYS] 2026/09/06 - 17:40:04 | Loaded 0 custom OAuth providers 
[SYS] 2026/09/06 - 17:40:04 | New API  started 
[INFO] 2026/09/06 - 17:40:04 | SYSTEM | codex credential auto-refresh task started: tick=10m0s threshold=24h0m0s 
[SYS] 2026/09/06 - 17:40:04 | 正在更新数据看板数据... 
[SYS] 2026/09/06 - 17:40:04 | 保存数据看板数据成功，共保存0条数据 
[INFO] 2026/09/06 - 17:40:04 | SYSTEM | system task runner started: runner=2d7294a4a8d6-mTI5apgS idle_interval=15s 
[INFO] 2026/09/06 - 17:40:04 | SYSTEM | subscription quota reset task started: tick=1m0s 

  [33mWarning: Refresh cookie is not secure and refresh/logout Origin validation is disabled. Please set SESSION_COOKIE_SECURE=true in production.[0m


  [32m川邮·星语 API [0m  ready in 323 ms

  ➜  [1mNetwork:[0m http://192.168.215.5:3000/

[GIN] 2026/09/06 - 17:40:07 | web | 202609060940078439839058268d9d60lXPSjz7 | 200 |     177.087µs |   192.168.215.1 |     GET /sign-in
[GIN] 2026/09/06 - 17:54:45 | api | 202609060954450662505828268d9d6SkPDCmFT | 200 |   19.268187ms |   192.168.215.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/06 - 17:54:45 | api | 202609060954450927477938268d9d6WYAAbMoW | 200 |   15.304356ms |   192.168.215.1 |     GET /api/user/models
[SYS] 2026/09/06 - 17:55:04 | 正在更新数据看板数据... 
[SYS] 2026/09/06 - 17:55:04 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/09/06 - 17:55:04 | syncing options from database 
[SYS] 2026/09/06 - 17:56:04 | syncing options from database 
[SYS] 2026/09/06 - 17:57:04 | syncing options from database 
[GIN] 2026/09/06 - 17:57:18 | api | 202609060957188462007528268d9d6cmSyq2nt | 200 |   25.783404ms |   192.168.215.1 |     GET /api/user/self/groups
[GIN] 2026/09/06 - 17:57:18 | api | 202609060957188462002938268d9d67ZHo0erA | 200 |   24.204581ms |   192.168.215.1 |     GET /api/token/?p=1&size=20
[GIN] 2026/09/06 - 17:57:19 | api | 202609060957199452804488268d9d6ohLIEk0u | 200 |    2.205421ms |   192.168.215.1 |     GET /api/log/self?p=1&page_size=100&start_timestamp=1788624000&end_timestamp=1788692239
[GIN] 2026/09/06 - 17:57:19 | api | 202609060957199452804908268d9d6TgBgaYZA | 200 |    3.596074ms |   192.168.215.1 |     GET /api/log/self/stat?p=1&page_size=1&start_timestamp=1788624000&end_timestamp=1788692239
[GIN] 2026/09/06 - 17:57:20 | api | 202609060957209354705348268d9d6SyqOqyjt | 200 |    6.119751ms |   192.168.215.1 |     GET /api/subscription/plans
[GIN] 2026/09/06 - 17:57:20 | api | 202609060957209442725068268d9d6Xjo5myUE | 200 |    3.079188ms |   192.168.215.1 |     GET /api/user/aff
[GIN] 2026/09/06 - 17:57:20 | api | 202609060957209424599698268d9d64k3BpME6 | 200 |    4.905101ms |   192.168.215.1 |     GET /api/user/topup/self?p=1&page_size=10
[GIN] 2026/09/06 - 17:57:20 | api | 202609060957209352876978268d9d6xbtB18tI | 200 |   18.994682ms |   192.168.215.1 |     GET /api/subscription/self
[GIN] 2026/09/06 - 17:57:20 | api | 202609060957209443257578268d9d6dV1sLP8E | 200 |   14.730552ms |   192.168.215.1 |     GET /api/user/self
[GIN] 2026/09/06 - 17:57:20 | api | 202609060957209648299288268d9d6ANplHkPY | 200 |    1.122023ms |   192.168.215.1 |     GET /api/user/topup/info
[GIN] 2026/09/06 - 17:57:20 | api | 202609060957209721522458268d9d6MEuqntXF | 200 |    4.124793ms |   192.168.215.1 |    POST /api/user/amount
[GIN] 2026/09/06 - 17:57:22 | api | 202609060957228303033658268d9d6MaSYVRTZ | 200 |     834.226µs |   192.168.215.1 |     GET /api/user/self/groups
[GIN] 2026/09/06 - 17:57:24 | api | 202609060957242378336888268d9d6TxaawOgq | 200 |     496.344µs |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 17:57:24 | api | 202609060957244890747648268d9d67I6FHrbB | 200 |      463.01µs |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 17:57:24 | api | 202609060957245455748838268d9d6OM9f9nws | 200 |    1.144981ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 17:57:24 | api | 202609060957245359654778268d9d62osRYcVy | 200 |   20.977305ms |   192.168.215.1 |     GET /api/pricing
[GIN] 2026/09/06 - 17:57:27 | api | 202609060957277500798198268d9d6xQTY7lsB | 200 |     2.33034ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 17:57:28 | api | 202609060957281162599228268d9d6OFu6O0mP | 200 |     281.589µs |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 17:57:28 | api | 202609060957286947886798268d9d61H4tiKGA | 200 |     674.055µs |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 17:57:29 | api | 202609060957291594829728268d9d6BtlyKF2s | 200 |     279.006µs |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 17:57:29 | api | 202609060957291570517148268d9d6gaZpKaZe | 200 |   13.680114ms |   192.168.215.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/06 - 17:57:29 | api | 202609060957291355592728268d9d6Iy6mda1U | 200 |   35.492896ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788605849&end_timestamp=1788692249&default_time=hour
[GIN] 2026/09/06 - 17:57:31 | api | 202609060957316874901818268d9d6TcwRojDI | 200 |    3.243442ms |   192.168.215.1 |     GET /api/log/self/stat?p=1&page_size=1&start_timestamp=1788624000&end_timestamp=1788692251
[GIN] 2026/09/06 - 17:57:31 | api | 202609060957316910222128268d9d6Ta3297uC | 200 |     3.73766ms |   192.168.215.1 |     GET /api/log/self?p=1&page_size=100&start_timestamp=1788624000&end_timestamp=1788692251
[GIN] 2026/09/06 - 17:57:33 | api | 202609060957330390151888268d9d6uEIJoyJ8 | 200 |    1.865622ms |   192.168.215.1 |     GET /api/task/self?p=1&page_size=100&start_timestamp=1788624000&end_timestamp=1788692253
[GIN] 2026/09/06 - 17:57:33 | api | 202609060957335941325468268d9d6OO2Ibpgy | 200 |    1.913789ms |   192.168.215.1 |     GET /api/user/self/groups
[GIN] 2026/09/06 - 17:57:33 | api | 202609060957335963070498268d9d6rdJ0wwrO | 200 |    2.609928ms |   192.168.215.1 |     GET /api/token/?p=1&size=20
[GIN] 2026/09/06 - 17:57:34 | api | 202609060957342363031938268d9d6YwFnhJxt | 200 |    2.115752ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788602254&end_timestamp=1788688654&default_time=hour
[GIN] 2026/09/06 - 17:57:35 | api | 202609060957357163189218268d9d68gYmIN57 | 200 |     591.595µs |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 17:57:35 | api | 202609060957357610470488268d9d6InObtTyW | 200 |    60.11661ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788605855&end_timestamp=1788692255&default_time=hour
[GIN] 2026/09/06 - 17:57:49 | api | 202609060957498725616068268d9d6WxgqI0GJ | 200 |   22.127246ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788602254&end_timestamp=1788688654&default_time=hour
[SYS] 2026/09/06 - 17:58:04 | syncing options from database 
[SYS] 2026/09/06 - 17:59:04 | syncing options from database 
[GIN] 2026/09/06 - 17:59:24 | api | 202609060959245152542988268d9d66MQKvjzN | 200 |  101.957427ms |   192.168.215.1 |     GET /api/phone/verification?phone=13633332222
[SYS] 2026/09/06 - 17:59:24 | 为新用户 13633332222 (角色: 1) 初始化边栏配置 
[GIN] 2026/09/06 - 17:59:24 | api | 202609060959246482704478268d9d6NUqDO5zd | 200 |   46.903672ms |   192.168.215.1 |    POST /api/user/phone/login
[GIN] 2026/09/06 - 17:59:35 | api | 202609060959357286815908268d9d640ZXlked | 200 |    2.768765ms |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 17:59:35 | api | 202609060959357202847108268d9d6i1mS7YFa | 200 |   44.192616ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788605975&end_timestamp=1788692375&default_time=hour
[GIN] 2026/09/06 - 17:59:35 | api | 202609060959357291738928268d9d6poeq1Wgu | 200 |   40.110657ms |   192.168.215.1 |     GET /api/token/?p=1&size=10
[SYS] 2026/09/06 - 18:00:04 | 正在更新数据看板数据... 
[SYS] 2026/09/06 - 18:00:04 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/09/06 - 18:00:04 | syncing options from database 
[GIN] 2026/09/06 - 18:00:05 | api | 202609061000058658957748268d9d65uzbzD1T | 429 |    2.102044ms |   192.168.215.1 |     GET /api/phone/verification?phone=13633332222
[GIN] 2026/09/06 - 18:00:22 | api | 202609061000227196766518268d9d6y3QmSaKA | 200 |    7.981997ms |   192.168.215.1 |     GET /api/phone/verification?phone=13012345678
[GIN] 2026/09/06 - 18:00:24 | web | 202609061000244219494448268d9d68VFUiV6r | 200 |     4.57876ms |   192.168.215.1 |     GET /sign-in
[GIN] 2026/09/06 - 18:00:24 | web | 202609061000244467569958268d9d6YBAHYIwc | 200 |    4.800016ms |   192.168.215.1 |     GET /static/css/4146.10e003a7e2.css
[GIN] 2026/09/06 - 18:00:24 | web | 202609061000244435816388268d9d6mFT5NeVb | 200 |   44.477746ms |   192.168.215.1 |     GET /static/js/vendor-tanstack.74c48f25c5.js
[GIN] 2026/09/06 - 18:00:24 | web | 202609061000244503724458268d9d6uJSSb3gw | 200 |   40.720212ms |   192.168.215.1 |     GET /static/js/lib-react.064bab1680.js
[GIN] 2026/09/06 - 18:00:24 | web | 202609061000244462620278268d9d68Uj8d7Ud | 200 |   62.029357ms |   192.168.215.1 |     GET /static/css/index.92a72bcf4d.css
[GIN] 2026/09/06 - 18:00:24 | web | 202609061000244435604718268d9d6i55tUrxr | 200 |   72.232066ms |   192.168.215.1 |     GET /static/js/vendor-ui-primitives.b17b3046c5.js
[GIN] 2026/09/06 - 18:00:24 | web | 202609061000244462801118268d9d6NwPXkaFi | 200 |  137.696786ms |   192.168.215.1 |     GET /static/js/4146.2e23e4b9dc.js
[GIN] 2026/09/06 - 18:00:24 | web | 202609061000244550831668268d9d6MsghVcnK | 200 |  345.212131ms |   192.168.215.1 |     GET /static/js/index.5ed34c9e81.js
[GIN] 2026/09/06 - 18:00:24 | api | 202609061000249509538928268d9d6XAYlmhEK | 200 |    4.828766ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:00:24 | api | 202609061000249656031098268d9d6w0aUJ1AV | 200 |    4.402716ms |   192.168.215.1 |     GET /api/setup?t=1788688824961
[GIN] 2026/09/06 - 18:00:24 | web | 202609061000249701702038268d9d6bvC2HauZ | 200 |     677.972µs |   192.168.215.1 |     GET /favicon.ico
[GIN] 2026/09/06 - 18:00:24 | web | 202609061000249763796228268d9d6f0eqWqoW | 200 |     227.255µs |   192.168.215.1 |     GET /logo.png
[GIN] 2026/09/06 - 18:00:24 | api | 202609061000249929124628268d9d65RmCYmoW | 401 |     517.927µs |   192.168.215.1 |    POST /api/user/auth/refresh
[GIN] 2026/09/06 - 18:00:24 | web | 202609061000249994534298268d9d6ps5VrGkt | 200 |     449.884µs |   192.168.215.1 |     GET /static/js/async/1974.1ae62ff05a.js
[GIN] 2026/09/06 - 18:00:25 | web | 202609061000249992938858268d9d6Jwk8WSUN | 200 |     979.145µs |   192.168.215.1 |     GET /static/js/async/2031.e4e1eb1019.js
[GIN] 2026/09/06 - 18:00:25 | api | 202609061000250193142548268d9d6WsGrBKFZ | 200 |     415.425µs |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:00:33 | web | 202609061000338522605738268d9d6ER989YvP | 200 |    2.796808ms |   192.168.215.1 |     GET /sign-in
[GIN] 2026/09/06 - 18:00:33 | api | 202609061000339336399958268d9d6cjgCOJ08 | 200 |    2.742764ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:00:33 | api | 202609061000339482246698268d9d6bkbLfjr1 | 200 |     684.223µs |   192.168.215.1 |     GET /api/setup?t=1788688833946
[GIN] 2026/09/06 - 18:00:33 | api | 202609061000339512329398268d9d6bCruMTmW | 401 |     429.717µs |   192.168.215.1 |    POST /api/user/auth/refresh
[GIN] 2026/09/06 - 18:00:33 | api | 202609061000339608680958268d9d6bAd41QhL | 200 |      496.01µs |   192.168.215.1 |     GET /api/status
[SYS] 2026/09/06 - 18:01:04 | syncing options from database 
[SYS] 2026/09/06 - 18:02:04 | syncing options from database 
[GIN] 2026/09/06 - 18:02:37 | api | 202609061002378577444048268d9d65WTudMEC | 200 |   44.833921ms |   192.168.215.1 |     GET /api/user/self
[GIN] 2026/09/06 - 18:02:37 | api | 202609061002378292386108268d9d6bF8ICZVv | 200 |    43.92161ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:02:37 | api | 202609061002378176809988268d9d6K2oicwbz | 200 |   51.295596ms |   192.168.215.1 |     GET /api/user/topup/self?p=1&page_size=10
[GIN] 2026/09/06 - 18:02:37 | api | 202609061002378575248168268d9d6iCNMbMSu | 200 |   59.847896ms |   192.168.215.1 |     GET /api/subscription/plans
[GIN] 2026/09/06 - 18:02:37 | api | 202609061002378544592118268d9d6h6ws2oo6 | 200 |   51.571517ms |   192.168.215.1 |     GET /api/user/aff
[GIN] 2026/09/06 - 18:02:37 | api | 202609061002379438407978268d9d6iJ8rEaOx | 200 |   18.802345ms |   192.168.215.1 |     GET /api/user/topup/info
[GIN] 2026/09/06 - 18:02:37 | api | 202609061002378249993568268d9d68ColmC5j | 200 |    79.61601ms |   192.168.215.1 |     GET /api/subscription/self
[GIN] 2026/09/06 - 18:02:38 | api | 202609061002380966788948268d9d6Bh9Qv6Gx | 200 |    4.408466ms |   192.168.215.1 |    POST /api/user/amount
[GIN] 2026/09/06 - 18:02:47 | api | 202609061002478732148428268d9d6l1XPEhs6 | 200 |   12.309836ms |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 18:02:47 | api | 202609061002478705644548268d9d6ObU02QYI | 200 |   43.348848ms |   192.168.215.1 |     GET /api/user/models
[GIN] 2026/09/06 - 18:02:47 | api | 202609061002478705640798268d9d6PTneP24b | 200 |   46.501205ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788606167&end_timestamp=1788692567&default_time=hour
[GIN] 2026/09/06 - 18:02:47 | api | 202609061002478770930888268d9d69oTCnoQC | 200 |   41.535145ms |   192.168.215.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/06 - 18:02:57 | api | 202609061002571713020898268d9d68lB5nbT3 | 200 |   65.009335ms |   192.168.215.1 |     GET /api/user/self/groups
[GIN] 2026/09/06 - 18:02:57 | api | 202609061002571717814328268d9d6YLnxHBTY | 200 |   67.705307ms |   192.168.215.1 |     GET /api/user/models?group=default
[GIN] 2026/09/06 - 18:02:59 | api | 202609061002594845211378268d9d6iMgwxo38 | 200 |   13.107186ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788602579&end_timestamp=1788688979&default_time=hour
[GIN] 2026/09/06 - 18:03:01 | api | 202609061003017221388418268d9d6ozEQ7uo8 | 200 |   15.904952ms |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 18:03:01 | api | 202609061003017223149698268d9d6eJd4UhtX | 200 |   71.798099ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788606181&end_timestamp=1788692581&default_time=hour
[SYS] 2026/09/06 - 18:03:04 | syncing options from database 
[GIN] 2026/09/06 - 18:03:38 | web | 202609061003381484757218268d9d6jkczWHqZ | 200 |   31.318269ms |   192.168.215.1 |     GET /dashboard/overview
[GIN] 2026/09/06 - 18:03:39 | web | 202609061003392007184158268d9d6nS1tQ6wV | 200 |   79.432923ms |   192.168.215.1 |     GET /dashboard/overview
[GIN] 2026/09/06 - 18:03:40 | web | 202609061003406687564808268d9d6Ts4f9yam | 200 |    1.400946ms |   192.168.215.1 |     GET /dashboard/overview
[GIN] 2026/09/06 - 18:03:41 | api | 202609061003411390518068268d9d6j10q5aVr | 200 |    8.326254ms |   192.168.215.1 |     GET /api/setup?t=1788689021112
[GIN] 2026/09/06 - 18:03:41 | api | 202609061003411398434058268d9d6Q81na0Ew | 200 |  115.519331ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:03:42 | api | 202609061003416659843778268d9d6loHALjhm | 200 |  565.211524ms |   192.168.215.1 |    POST /api/user/auth/refresh
[GIN] 2026/09/06 - 18:03:42 | api | 202609061003424661771868268d9d67NfGYM6l | 200 |    6.701888ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:03:42 | api | 202609061003424775770038268d9d6Si1Oo9I8 | 200 |    2.785474ms |   192.168.215.1 |     GET /api/notice
[GIN] 2026/09/06 - 18:03:42 | api | 202609061003424817910068268d9d6my15Zjeu | 200 |    1.736577ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:03:42 | api | 202609061003424782672268268d9d66HX9xlFa | 200 |     5.84312ms |   192.168.215.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/06 - 18:03:42 | api | 202609061003424781609748268d9d6lKuNyigf | 200 |    9.421485ms |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 18:03:42 | api | 202609061003424878729658268d9d6Bnh3qDmE | 200 |  236.709611ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788606222&end_timestamp=1788692622&default_time=hour
[GIN] 2026/09/06 - 18:03:42 | api | 202609061003424807234018268d9d6LkGxRFeP | 200 |  245.135534ms |   192.168.215.1 |     GET /api/user/models
[GIN] 2026/09/06 - 18:04:00 | web | 202609061004005093554478268d9d6qkSjKaqV | 200 |   16.920722ms |   192.168.215.1 |     GET /dashboard/overview
[GIN] 2026/09/06 - 18:04:01 | api | 202609061004011211742628268d9d6E43sffiZ | 200 |   10.967892ms |   192.168.215.1 |     GET /api/setup?t=1788689041071
[GIN] 2026/09/06 - 18:04:01 | api | 202609061004010892672748268d9d64zNs7A1Y | 200 |    49.59706ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:04:01 | api | 202609061004012126648508268d9d6s8iLWgAD | 200 |  105.282079ms |   192.168.215.1 |    POST /api/user/auth/refresh
[GIN] 2026/09/06 - 18:04:01 | api | 202609061004013864276268268d9d6XCl7mCVj | 200 |     835.226µs |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:04:01 | api | 202609061004013874609818268d9d6Z9Md0Brb | 200 |     406.091µs |   192.168.215.1 |     GET /api/notice
[GIN] 2026/09/06 - 18:04:01 | api | 202609061004013828408448268d9d6ON6w2eGd | 200 |   34.850216ms |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 18:04:01 | api | 202609061004013835194838268d9d62wb4YOfR | 200 |  127.025608ms |   192.168.215.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/06 - 18:04:01 | api | 202609061004013838330738268d9d6Jsb0JzHM | 200 |  141.110314ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788606241&end_timestamp=1788692641&default_time=hour
[GIN] 2026/09/06 - 18:04:01 | api | 202609061004013834281488268d9d62ype3WAd | 200 |  145.177856ms |   192.168.215.1 |     GET /api/user/models
[GIN] 2026/09/06 - 18:04:01 | api | 202609061004014583300618268d9d6X7hCbxgF | 200 |   90.091434ms |   192.168.215.1 |     GET /api/status
[SYS] 2026/09/06 - 18:04:04 | syncing options from database 
