[SYS] 2026/09/06 - 15:18:40 | initializing token encoders 
[SYS] 2026/09/06 - 15:18:40 | token encoders initialized 
[SYS] 2026/09/06 - 15:18:40 | SQL_DSN not set, using SQLite as database 
[SYS] 2026/09/06 - 15:18:40 | database migration started 
[SYS] 2026/09/06 - 15:18:40 | system is already initialized at: 2026-09-06 12:54:27 +0800 CST 
[SYS] 2026/09/06 - 15:18:40 | REDIS_CONN_STRING not set, Redis is not enabled 
[SYS] 2026/09/06 - 15:18:40 | i18n initialized with languages: zh-CN, zh-TW, en 
[SYS] 2026/09/06 - 15:18:40 | Loaded 0 custom OAuth providers 
[SYS] 2026/09/06 - 15:18:40 | New API  started 
[SYS] 2026/09/06 - 15:18:40 | 正在更新数据看板数据... 
[SYS] 2026/09/06 - 15:18:40 | 保存数据看板数据成功，共保存0条数据 
[INFO] 2026/09/06 - 15:18:40 | SYSTEM | system task runner started: runner=7253a0624895-mgpAvUwp idle_interval=15s 
[INFO] 2026/09/06 - 15:18:40 | SYSTEM | codex credential auto-refresh task started: tick=10m0s threshold=24h0m0s 
[INFO] 2026/09/06 - 15:18:40 | SYSTEM | subscription quota reset task started: tick=1m0s 

  [33mWarning: Refresh cookie is not secure and refresh/logout Origin validation is disabled. Please set SESSION_COOKIE_SECURE=true in production.[0m


  [32m四川邮电职业技术学院 [0m  ready in 416 ms

  ➜  [1mNetwork:[0m http://192.168.215.5:3000/

[GIN] 2026/09/06 - 15:18:42 | api | 202609060718428861848708268d9d6vJ7JzQ0F | 401 |    8.105244ms |   192.168.215.1 |     GET /api/user/sessions
[GIN] 2026/09/06 - 15:26:22 | api | 202609060726228619864938268d9d6Bx3v3zB4 | 200 |   29.318588ms |   192.168.215.1 |     GET /api/subscription/self
[GIN] 2026/09/06 - 15:26:22 | api | 202609060726228654531808268d9d6FCQYcIZa | 200 |   29.087372ms |   192.168.215.1 |     GET /api/subscription/plans
[GIN] 2026/09/06 - 15:26:22 | api | 202609060726228564798698268d9d66abjPuPw | 200 |   35.349019ms |   192.168.215.1 |     GET /api/user/aff
[GIN] 2026/09/06 - 15:26:22 | api | 202609060726228567621288268d9d6SucmsOnV | 200 |   35.924536ms |   192.168.215.1 |     GET /api/user/topup/self?p=1&page_size=10
[GIN] 2026/09/06 - 15:26:22 | api | 202609060726229238861008268d9d6wZnuqieN | 200 |    3.394519ms |   192.168.215.1 |    POST /api/user/amount
[GIN] 2026/09/06 - 15:26:26 | api | 202609060726261074063938268d9d6sEcZU05g | 200 |    6.969917ms |   192.168.215.1 |     GET /api/user/2fa/status
[GIN] 2026/09/06 - 15:26:26 | api | 202609060726261074063518268d9d61jayDVd5 | 200 |    7.523559ms |   192.168.215.1 |     GET /api/user/passkey
[GIN] 2026/09/06 - 15:26:26 | api | 202609060726261100681818268d9d63pTVbAev | 200 |    7.334012ms |   192.168.215.1 |     GET /api/user/self
[GIN] 2026/09/06 - 15:26:26 | api | 202609060726261072133048268d9d6SPFhxkB1 | 200 |   11.652267ms |   192.168.215.1 |     GET /api/user/sessions
[GIN] 2026/09/06 - 15:26:26 | api | 202609060726261572684308268d9d67ACkJCVq | 200 |    3.836115ms |   192.168.215.1 |     GET /api/user/2fa/status
[GIN] 2026/09/06 - 15:26:27 | api | 202609060726276816656608268d9d6siCIeyPU | 200 |     1.55038ms |   192.168.215.1 |     GET /api/user/self/groups
[GIN] 2026/09/06 - 15:26:27 | api | 202609060726276815846168268d9d6x7jIQNtb | 200 |     2.80946ms |   192.168.215.1 |     GET /api/user/models?group=default
[GIN] 2026/09/06 - 15:26:30 | api | 202609060726308351632038268d9d6EiCyuX3o | 200 |     118.463µs |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 15:26:30 | api | 202609060726308352877918268d9d6bp4cZZms | 200 |    1.346589ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788596790&end_timestamp=1788683190&default_time=hour
[GIN] 2026/09/06 - 15:26:30 | api | 202609060726308379042178268d9d6h6crzDK9 | 200 |    2.453253ms |   192.168.215.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/06 - 15:26:32 | api | 202609060726329545592008268d9d6ueGKYTLU | 200 |    2.426878ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788593190&end_timestamp=1788679590&default_time=hour
[GIN] 2026/09/06 - 15:26:33 | api | 202609060726337168573188268d9d6ikEtGVmP | 200 |     2.80935ms |   192.168.215.1 |     GET /api/user/self/groups
[GIN] 2026/09/06 - 15:26:33 | api | 202609060726337166707288268d9d677DJ7d8m | 200 |    4.539786ms |   192.168.215.1 |     GET /api/token/?p=1&size=20
[GIN] 2026/09/06 - 15:26:38 | api | 202609060726384315946908268d9d67TIMZY6u | 200 |    1.336214ms |   192.168.215.1 |     GET /api/user/2fa/status
[GIN] 2026/09/06 - 15:26:38 | api | 202609060726384315946078268d9d66URFAnkf | 200 |    1.450593ms |   192.168.215.1 |     GET /api/user/self
[GIN] 2026/09/06 - 15:26:38 | api | 202609060726384316199418268d9d6OV5BwU2a | 200 |    2.737056ms |   192.168.215.1 |     GET /api/user/passkey
[GIN] 2026/09/06 - 15:26:38 | api | 202609060726384321645028268d9d6VYtfH6XM | 200 |    2.879644ms |   192.168.215.1 |     GET /api/user/sessions
[GIN] 2026/09/06 - 15:26:38 | api | 202609060726384623993248268d9d6Y6uOyRNY | 200 |      878.24µs |   192.168.215.1 |     GET /api/user/2fa/status
[SYS] 2026/09/06 - 15:26:40 | syncing options from database 
[GIN] 2026/09/06 - 15:27:19 | api | 202609060727189442906208268d9d6mhElaqaZ | 200 |  240.428193ms |   192.168.215.1 |     PUT /api/user/self
[GIN] 2026/09/06 - 15:27:24 | api | 202609060727247221716138268d9d6dnvsjwMA | 200 |   31.255608ms |   192.168.215.1 |    POST /api/user/auth/logout
[GIN] 2026/09/06 - 15:27:24 | api | 202609060727248155258828268d9d6d829eurL | 200 |    3.695215ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 15:27:24 | api | 202609060727248350794508268d9d6WoFwiPqo | 200 |     113.379µs |   192.168.215.1 |     GET /api/notice
[GIN] 2026/09/06 - 15:27:24 | api | 202609060727248349471128268d9d6GiM2XJlC | 401 |    1.627183ms |   192.168.215.1 |     GET /api/user/sessions
[GIN] 2026/09/06 - 15:27:24 | api | 202609060727248524383578268d9d6RYJoeFzG | 401 |     227.216µs |   192.168.215.1 |    POST /api/user/auth/refresh
[SYS] 2026/09/06 - 15:27:40 | syncing options from database 
[GIN] 2026/09/06 - 15:27:43 | api | 202609060727429399976158268d9d6T0Occaxl | 200 |  100.410311ms |   192.168.215.1 |    POST /api/user/phone/password-login
[GIN] 2026/09/06 - 15:27:49 | api | 202609060727489188303608268d9d6oNCUfUXW | 200 |  109.983983ms |   192.168.215.1 |    POST /api/user/phone/password-login
[GIN] 2026/09/06 - 15:27:49 | api | 202609060727491623071208268d9d6zCv3rqKy | 200 |   33.631984ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 15:27:49 | api | 202609060727491906371668268d9d6Fi0I84QM | 200 |   28.351548ms |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 15:27:49 | api | 202609060727491853807308268d9d6rpC3Q0QQ | 200 |   33.788073ms |   192.168.215.1 |     GET /api/notice
[GIN] 2026/09/06 - 15:27:49 | api | 202609060727491984012758268d9d60ltEUHtj | 200 |   30.402828ms |   192.168.215.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/06 - 15:27:49 | api | 202609060727492029765628268d9d60fwX9Px7 | 200 |    26.98479ms |   192.168.215.1 |     GET /api/user/models
[GIN] 2026/09/06 - 15:27:49 | api | 202609060727492013389638268d9d6H6sYfATD | 200 |   28.906442ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788596869&end_timestamp=1788683269&default_time=hour
[GIN] 2026/09/06 - 15:28:01 | api | 202609060728018024632728268d9d6I5m213TC | 200 |    47.19959ms |   192.168.215.1 |     GET /api/user/sessions
