[SYS] 2026/09/06 - 18:04:38 | initializing token encoders 
[SYS] 2026/09/06 - 18:04:38 | token encoders initialized 
[SYS] 2026/09/06 - 18:04:38 | SQL_DSN not set, using SQLite as database 
[SYS] 2026/09/06 - 18:04:38 | database migration started 
[SYS] 2026/09/06 - 18:04:38 | system is already initialized at: 2026-09-06 12:54:27 +0800 CST 
[SYS] 2026/09/06 - 18:04:38 | REDIS_CONN_STRING not set, Redis is not enabled 
[SYS] 2026/09/06 - 18:04:38 | i18n initialized with languages: zh-CN, zh-TW, en 
[SYS] 2026/09/06 - 18:04:38 | Loaded 0 custom OAuth providers 
[SYS] 2026/09/06 - 18:04:38 | New API  started 
[INFO] 2026/09/06 - 18:04:38 | SYSTEM | codex credential auto-refresh task started: tick=10m0s threshold=24h0m0s 
[SYS] 2026/09/06 - 18:04:38 | 正在更新数据看板数据... 
[SYS] 2026/09/06 - 18:04:38 | 保存数据看板数据成功，共保存0条数据 
[INFO] 2026/09/06 - 18:04:38 | SYSTEM | subscription quota reset task started: tick=1m0s 
[INFO] 2026/09/06 - 18:04:38 | SYSTEM | system task runner started: runner=685c24d86013-fUgtG4hc idle_interval=15s 

  [33mWarning: Refresh cookie is not secure and refresh/logout Origin validation is disabled. Please set SESSION_COOKIE_SECURE=true in production.[0m


  [32m川邮·星语 API [0m  ready in 352 ms

  ➜  [1mNetwork:[0m http://192.168.215.5:3000/

[GIN] 2026/09/06 - 18:04:40 | web | 202609061004409388241658268d9d6RG38Zkpb | 200 |    1.449863ms |   192.168.215.1 |     GET /dashboard/overview
[GIN] 2026/09/06 - 18:07:30 | api | 202609061007306577211818268d9d6PLMbozGj | 200 |     5.10773ms |   192.168.215.1 |     GET /api/subscription/plans
[GIN] 2026/09/06 - 18:07:30 | api | 202609061007306604992808268d9d64LfDGvRZ | 200 |    8.401506ms |   192.168.215.1 |     GET /api/user/topup/self?p=1&page_size=10
[GIN] 2026/09/06 - 18:07:30 | api | 202609061007306616202618268d9d6rUW5n1O9 | 200 |    9.010143ms |   192.168.215.1 |     GET /api/user/topup/info
[GIN] 2026/09/06 - 18:07:30 | api | 202609061007306609117058268d9d6NvSt8lLh | 200 |   14.242625ms |   192.168.215.1 |     GET /api/user/aff
[GIN] 2026/09/06 - 18:07:30 | api | 202609061007306612384208268d9d6c4YkJrK0 | 200 |   16.683884ms |   192.168.215.1 |     GET /api/user/self
[GIN] 2026/09/06 - 18:07:30 | api | 202609061007306612376708268d9d6LdhptFNT | 200 |   19.290605ms |   192.168.215.1 |     GET /api/subscription/self
[GIN] 2026/09/06 - 18:07:30 | api | 202609061007306774534618268d9d6sydM4ItM | 200 |    5.861079ms |   192.168.215.1 |    POST /api/user/amount
[GIN] 2026/09/06 - 18:07:33 | api | 202609061007335702219128268d9d6zHiyCnHk | 200 |    4.793557ms |   192.168.215.1 |     GET /api/user/self
[GIN] 2026/09/06 - 18:07:33 | api | 202609061007335697127768268d9d6tZu6KWPM | 200 |    8.047249ms |   192.168.215.1 |     GET /api/user/2fa/status
[GIN] 2026/09/06 - 18:07:33 | api | 202609061007335742089948268d9d6kZo2LnZd | 200 |     9.65649ms |   192.168.215.1 |     GET /api/user/passkey
[GIN] 2026/09/06 - 18:07:33 | api | 202609061007335685544618268d9d62LW3hDhW | 200 |    16.38042ms |   192.168.215.1 |     GET /api/user/sessions
[GIN] 2026/09/06 - 18:07:33 | api | 202609061007336040780658268d9d6JJ4zo8HR | 200 |    5.755535ms |   192.168.215.1 |     GET /api/user/2fa/status
[SYS] 2026/09/06 - 18:07:38 | syncing options from database 
[GIN] 2026/09/06 - 18:07:50 | api | 202609061007502445470198268d9d6DDynW89o | 200 |   39.777358ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788602870&end_timestamp=1788689270&default_time=hour
[GIN] 2026/09/06 - 18:07:50 | api | 202609061007509882372928268d9d63vVdDiHi | 200 |     314.173µs |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 18:07:50 | api | 202609061007509882768768268d9d6kox9ULlW | 200 |    5.849286ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788606470&end_timestamp=1788692870&default_time=hour
[SYS] 2026/09/06 - 18:08:38 | syncing options from database 
[SYS] 2026/09/06 - 18:09:38 | 正在更新数据看板数据... 
[SYS] 2026/09/06 - 18:09:38 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/09/06 - 18:09:38 | syncing options from database 
[SYS] 2026/09/06 - 18:10:38 | syncing options from database 
[GIN] 2026/09/06 - 18:11:11 | api | 202609061011118453237758268d9d6jT6D2q4h | 200 |     9.35115ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:11:11 | api | 202609061011118447749728268d9d6XOF5jAGK | 200 |   30.596462ms |   192.168.215.1 |     GET /api/user/aff
[GIN] 2026/09/06 - 18:11:11 | api | 202609061011118449355178268d9d6252uGZjY | 200 |   33.350894ms |   192.168.215.1 |     GET /api/subscription/plans
[GIN] 2026/09/06 - 18:11:11 | api | 202609061011118453928598268d9d6AEYoMrFZ | 200 |   38.659877ms |   192.168.215.1 |     GET /api/user/self
[GIN] 2026/09/06 - 18:11:11 | api | 202609061011118740634908268d9d6xcm7RsTB | 200 |   23.327563ms |   192.168.215.1 |     GET /api/user/topup/info
[GIN] 2026/09/06 - 18:11:11 | api | 202609061011118476166138268d9d6yM00XznL | 200 |   50.498745ms |   192.168.215.1 |     GET /api/user/topup/self?p=1&page_size=10
[GIN] 2026/09/06 - 18:11:11 | api | 202609061011118450593118268d9d6CyrighXk | 200 |   67.984771ms |   192.168.215.1 |     GET /api/subscription/self
[GIN] 2026/09/06 - 18:11:11 | api | 202609061011119286831958268d9d6eNFwUNAw | 200 |    2.696722ms |   192.168.215.1 |    POST /api/user/amount
[GIN] 2026/09/06 - 18:11:27 | api | 202609061011276415333868268d9d6mzSkNjiP | 200 |   10.647677ms |   192.168.215.1 |     GET /api/user/self
[GIN] 2026/09/06 - 18:11:27 | api | 202609061011276290828388268d9d6kC1MepGj | 200 |    22.76676ms |   192.168.215.1 |     GET /api/user/sessions
[GIN] 2026/09/06 - 18:11:27 | api | 202609061011276443231108268d9d6EhyiREmo | 200 |    9.082353ms |   192.168.215.1 |     GET /api/user/2fa/status
[GIN] 2026/09/06 - 18:11:27 | api | 202609061011276443631528268d9d63J1kMjty | 200 |   16.616383ms |   192.168.215.1 |     GET /api/user/passkey
[GIN] 2026/09/06 - 18:11:28 | api | 202609061011289772483178268d9d6LOvvb11Q | 200 |    6.649178ms |   192.168.215.1 |     GET /api/subscription/plans
[GIN] 2026/09/06 - 18:11:28 | api | 202609061011289857745348268d9d6e2P2qaZM | 200 |    1.632701ms |   192.168.215.1 |     GET /api/user/topup/info
[GIN] 2026/09/06 - 18:11:28 | api | 202609061011289813440688268d9d653Hb7I5k | 200 |   17.776657ms |   192.168.215.1 |     GET /api/user/self
[GIN] 2026/09/06 - 18:11:28 | api | 202609061011289841956268268d9d64DRu2D8i | 200 |   15.648529ms |   192.168.215.1 |     GET /api/user/topup/self?p=1&page_size=10
[GIN] 2026/09/06 - 18:11:29 | api | 202609061011289816798258268d9d6GsaFrjCQ | 200 |   19.119517ms |   192.168.215.1 |     GET /api/subscription/self
[GIN] 2026/09/06 - 18:11:29 | api | 202609061011289817085348268d9d6c765cJTD | 200 |   21.373689ms |   192.168.215.1 |     GET /api/user/aff
[GIN] 2026/09/06 - 18:11:29 | api | 202609061011290080209498268d9d67wkhegKK | 200 |    1.207109ms |   192.168.215.1 |    POST /api/user/amount
[SYS] 2026/09/06 - 18:11:38 | syncing options from database 
[GIN] 2026/09/06 - 18:11:41 | api | 202609061011415439750638268d9d6RPjOJX8H | 200 |    3.383777ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788603101&end_timestamp=1788689501&default_time=hour
[GIN] 2026/09/06 - 18:11:50 | api | 202609061011500564364238268d9d6khqIGk15 | 200 |   71.201004ms |   192.168.215.1 |     GET /api/log/self/stat?p=1&page_size=1&start_timestamp=1788624000&end_timestamp=1788693110
[GIN] 2026/09/06 - 18:11:50 | api | 202609061011500803706658268d9d6UPoPgrgU | 200 |   48.420745ms |   192.168.215.1 |     GET /api/log/self?p=1&page_size=100&start_timestamp=1788624000&end_timestamp=1788693110
[GIN] 2026/09/06 - 18:11:50 | api | 202609061011508666832308268d9d64dbVRExT | 200 |    1.448404ms |   192.168.215.1 |     GET /api/user/self/groups
[GIN] 2026/09/06 - 18:11:50 | api | 202609061011508703280558268d9d6Ph7EXLyj | 200 |    3.502363ms |   192.168.215.1 |     GET /api/token/?p=1&size=20
[GIN] 2026/09/06 - 18:12:04 | api | 202609061012044100429508268d9d6sejH7eRu | 200 |    60.63787ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788603124&end_timestamp=1788689524&default_time=hour
[GIN] 2026/09/06 - 18:12:05 | api | 202609061012059378096178268d9d6bErkPOsW | 200 |    8.102792ms |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 18:12:05 | api | 202609061012059379443708268d9d6bniZhZIJ | 200 |    7.524696ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788606725&end_timestamp=1788693125&default_time=hour
[GIN] 2026/09/06 - 18:12:05 | api | 202609061012059388317638268d9d6CQITRuVO | 200 |   25.411397ms |   192.168.215.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/06 - 18:12:06 | api | 202609061012059380465808268d9d6UYirQ0G8 | 200 |   89.143831ms |   192.168.215.1 |     GET /api/user/models
[GIN] 2026/09/06 - 18:12:07 | api | 202609061012076993728358268d9d6H8pjznsP | 200 |    2.123002ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788603124&end_timestamp=1788689524&default_time=hour
[GIN] 2026/09/06 - 18:12:08 | api | 202609061012087974109698268d9d6OHyPDnKW | 200 |     147.253µs |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 18:12:08 | api | 202609061012087967524148268d9d6XEW0O4wC | 200 |    1.259235ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788606728&end_timestamp=1788693128&default_time=hour
[GIN] 2026/09/06 - 18:12:09 | api | 202609061012096454238438268d9d6laawPEgn | 200 |    1.621241ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788603124&end_timestamp=1788689524&default_time=hour
[GIN] 2026/09/06 - 18:12:19 | api | 202609061012190436237688268d9d6VLaW3mds | 200 |     600.096µs |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 18:12:19 | api | 202609061012190429884218268d9d6LiWRPqev | 200 |   26.157454ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788606738&end_timestamp=1788693138&default_time=hour
[GIN] 2026/09/06 - 18:12:24 | api | 202609061012247126044408268d9d60moFV35E | 200 |    2.411842ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788603124&end_timestamp=1788689524&default_time=hour
[SYS] 2026/09/06 - 18:12:38 | syncing options from database 
[GIN] 2026/09/06 - 18:13:33 | api | 202609061013335528922418268d9d69NFDzrpw | 200 |   13.288023ms |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 18:13:33 | api | 202609061013335528920748268d9d6nY4GyChv | 200 |   29.456938ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788606813&end_timestamp=1788693213&default_time=hour
[GIN] 2026/09/06 - 18:13:33 | api | 202609061013335552576238268d9d6g5VMrqb7 | 200 |   56.978503ms |   192.168.215.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/06 - 18:13:38 | api | 202609061013380426536558268d9d6FcDHO6ni | 200 |  152.481923ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788603124&end_timestamp=1788689524&default_time=hour
[SYS] 2026/09/06 - 18:13:38 | syncing options from database 
[GIN] 2026/09/06 - 18:13:38 | api | 202609061013388420255308268d9d6Iul1wiID | 200 |   22.756884ms |   192.168.215.1 |     GET /api/task/self?p=1&page_size=100&start_timestamp=1788624000&end_timestamp=1788693218
[GIN] 2026/09/06 - 18:13:39 | api | 202609061013397398273018268d9d65nJAr4Zm | 200 |   12.682011ms |   192.168.215.1 |     GET /api/log/self?p=1&page_size=100&start_timestamp=1788624000&end_timestamp=1788693219
[GIN] 2026/09/06 - 18:13:39 | api | 202609061013397429361578268d9d6wdpuvXtH | 200 |   52.585497ms |   192.168.215.1 |     GET /api/log/self/stat?p=1&page_size=1&start_timestamp=1788624000&end_timestamp=1788693219
[GIN] 2026/09/06 - 18:14:04 | api | 202609061014043564463918268d9d6MwNoIQPR | 200 |   24.683507ms |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 18:14:04 | api | 202609061014043548822758268d9d6WyfFbKkv | 200 |   63.087004ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788606844&end_timestamp=1788693244&default_time=hour
[GIN] 2026/09/06 - 18:14:08 | api | 202609061014086720822708268d9d607J5ljfg | 200 |     5.82312ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:14:08 | api | 202609061014086913327918268d9d6CImWsqrb | 200 |     760.557µs |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:14:08 | api | 202609061014087322852988268d9d6XASoXV5t | 200 |     148.628µs |   192.168.215.1 |     GET /api/notice
[GIN] 2026/09/06 - 18:14:08 | api | 202609061014087327715588268d9d6mOJ2ThcB | 200 |  123.091945ms |   192.168.215.1 |     GET /api/pricing
[GIN] 2026/09/06 - 18:14:13 | api | 202609061014133201249358268d9d6exAiTBXA | 200 |   47.431058ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:14:13 | api | 202609061014137600613458268d9d6xpT2QYEV | 200 |    4.134376ms |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:14:13 | api | 202609061014137807098948268d9d61GYjAMvC | 200 |     903.811µs |   192.168.215.1 |     GET /api/status
[GIN] 2026/09/06 - 18:14:14 | api | 202609061014138576442658268d9d6TbR5YbTN | 200 |  225.628592ms |   192.168.215.1 |     GET /api/rankings?period=week
[GIN] 2026/09/06 - 18:14:24 | api | 202609061014240347613138268d9d6iQT3WllI | 200 |    21.75628ms |   192.168.215.1 |     GET /api/uptime/status
[GIN] 2026/09/06 - 18:14:24 | api | 202609061014240347608968268d9d6kL6OTbxS | 200 |  195.190592ms |   192.168.215.1 |     GET /api/data/self?start_timestamp=1788606863&end_timestamp=1788693263&default_time=hour
[SYS] 2026/09/06 - 18:14:38 | 正在更新数据看板数据... 
[SYS] 2026/09/06 - 18:14:38 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/09/06 - 18:14:38 | syncing options from database 
